artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_mins,decade,popularity_category
Bazzi,Mine,131064,True,2018,75,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,Dance/Electronic,2.1844,2010,Medium
Lil Dicky,Freaky Friday (feat. Chris Brown),216631,True,2018,70,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,hip hop,3.610516666666667,2010,Medium
Lil Dicky,Freaky Friday (feat. Chris Brown),216631,True,2018,70,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,pop,3.610516666666667,2010,Medium
Lauv,I Like Me Better,197436,False,2018,81,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,pop,3.2906,2010,High
Lauv,I Like Me Better,197436,False,2018,81,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,Dance/Electronic,3.2906,2010,High
The Chainsmokers,This Feeling,197946,False,2018,73,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,pop,3.2991,2010,Medium
The Chainsmokers,This Feeling,197946,False,2018,73,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,Dance/Electronic,3.2991,2010,Medium
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545,True,2018,73,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,pop,3.92575,2010,Medium
Khalid,Love Lies (with Normani),201707,False,2018,73,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,pop,3.3617833333333333,2010,Medium
Khalid,Love Lies (with Normani),201707,False,2018,73,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,R&B,3.3617833333333333,2010,Medium
Drake,Nice For What,210746,True,2018,77,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,hip hop,3.5124333333333335,2010,Medium
Drake,Nice For What,210746,True,2018,77,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,pop,3.5124333333333335,2010,Medium
Drake,Nice For What,210746,True,2018,77,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,R&B,3.5124333333333335,2010,Medium
Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,True,2017,80,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,hip hop,3.5566666666666666,2010,High
Post Malone,Psycho (feat. Ty Dolla $ign),221440,True,2018,77,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,hip hop,3.6906666666666665,2010,Medium
Lil Nas X,Old Town Road - Remix,157066,False,2019,79,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,hip hop,2.617766666666667,2010,Medium
Lil Nas X,Old Town Road - Remix,157066,False,2019,79,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,pop,2.617766666666667,2010,Medium
Billie Eilish,bad guy,194087,False,2019,83,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,pop,3.234783333333333,2010,High
Billie Eilish,bad guy,194087,False,2019,83,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,Dance/Electronic,3.234783333333333,2010,High
Shawn Mendes,Señorita,190799,False,2019,78,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,pop,3.1799833333333334,2010,Medium
Ariana Grande,7 rings,178626,True,2019,83,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,pop,2.9771,2010,High
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560,False,2019,79,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,hip hop,2.626,2010,Medium
Gesaffelstein,Lost in the Fire (feat. The Weeknd),202093,True,2019,84,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,Dance/Electronic,3.3682166666666666,2010,High
Halsey,Without Me,201660,True,2018,77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,pop,3.361,2010,Medium
Halsey,Without Me,201660,True,2018,77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,Dance/Electronic,3.361,2010,Medium
Regard,Ride It,157605,False,2019,81,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,pop,2.62675,2010,High
Regard,Ride It,157605,False,2019,81,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,Dance/Electronic,2.62675,2010,High
Lady Gaga,Shallow,215733,False,2018,82,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,pop,3.59555,2010,High
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,False,2018,79,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,pop,3.624433333333333,2010,Medium
Lewis Capaldi,Someone You Loved,182160,False,2019,84,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,pop,3.036,2010,High
Jax Jones,All Day And Night,169303,False,2019,60,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,hip hop,2.8217166666666667,2010,Medium
Jax Jones,All Day And Night,169303,False,2019,60,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,pop,2.8217166666666667,2010,Medium
Jax Jones,All Day And Night,169303,False,2019,60,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,Dance/Electronic,2.8217166666666667,2010,Medium
Mustard,Pure Water (with Migos),192470,True,2019,75,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,hip hop,3.2078333333333333,2010,Medium
Mustard,Pure Water (with Migos),192470,True,2019,75,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,pop,3.2078333333333333,2010,Medium
NLE Choppa,Shotta Flow (feat. Blueface) [Remix],176631,True,2019,0,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,hip hop,2.94385,2010,Low
Kodak Black,ZEZE (feat. Travis Scott & Offset),228759,True,2018,77,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,hip hop,3.81265,2010,Medium
Daddy Yankee,Con Calma,193226,False,2019,79,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,latin,3.2204333333333333,2010,Medium
Alec Benjamin,Let Me Down Slowly,169353,False,2018,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,rock,2.82255,2010,High
Alec Benjamin,Let Me Down Slowly,169353,False,2018,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,pop,2.82255,2010,High
Alec Benjamin,Let Me Down Slowly,169353,False,2018,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,Dance/Electronic,2.82255,2010,High
BLACKPINK,Kill This Love,189052,False,2019,1,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,pop,3.1508666666666665,2010,Low
Offset,Clout (feat. Cardi B),205803,True,2019,68,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,hip hop,3.43005,2010,Medium
Offset,Clout (feat. Cardi B),205803,True,2019,68,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,pop,3.43005,2010,Medium
MEDUZA,Piece Of Your Heart,152913,False,2019,75,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,pop,2.54855,2010,Medium
MEDUZA,Piece Of Your Heart,152913,False,2019,75,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,Dance/Electronic,2.54855,2010,Medium
Ed Sheeran,Antisocial (with Travis Scott),161746,False,2019,63,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,pop,2.6957666666666666,2010,Medium
Travis Scott,SICKO MODE,312820,True,2018,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,hip hop,5.213666666666667,2010,High
Travis Scott,SICKO MODE,312820,True,2018,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,Dance/Electronic,5.213666666666667,2010,High
Mabel,Mad Love,169813,False,2019,0,0.631,0.803,0,-2.974,0,0.155,0.675,0.0,0.11,0.62,198.065,pop,2.830216666666667,2010,Low
Mabel,Mad Love,169813,False,2019,0,0.631,0.803,0,-2.974,0,0.155,0.675,0.0,0.11,0.62,198.065,Dance/Electronic,2.830216666666667,2010,Low
Lana Del Rey,Doin' Time,202192,True,2019,80,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,pop,3.369866666666667,2010,High
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500,True,2019,70,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,hip hop,3.5416666666666665,2010,Medium
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500,True,2019,70,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,pop,3.5416666666666665,2010,Medium
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500,True,2019,70,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,Dance/Electronic,3.5416666666666665,2010,Medium
A Boogie Wit da Hoodie,Look Back at It,179449,True,2018,73,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,hip hop,2.9908166666666665,2010,Medium
Saweetie,My Type,126446,True,2019,71,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,hip hop,2.1074333333333333,2010,Medium
Saweetie,My Type,126446,True,2019,71,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,pop,2.1074333333333333,2010,Medium
Saweetie,My Type,126446,True,2019,71,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,R&B,2.1074333333333333,2010,Medium
Lil Tecca,Ransom,131240,True,2019,78,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,hip hop,2.187333333333333,2010,Medium
Russ Millions,Keisha & Becky - Remix,252906,True,2019,69,0.863,0.471,6,-9.545,1,0.478,0.251,0.0,0.121,0.644,140.969,pop,4.2151,2010,Medium
Billie Eilish,lovely (with Khalid),200185,False,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,pop,3.3364166666666666,2010,High
Billie Eilish,lovely (with Khalid),200185,False,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,Dance/Electronic,3.3364166666666666,2010,High
Mabel,Don't Call Me Up,178480,False,2019,77,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,pop,2.974666666666667,2010,Medium
Mabel,Don't Call Me Up,178480,False,2019,77,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,Dance/Electronic,2.974666666666667,2010,Medium
Lil Nas X,Old Town Road,113000,False,2019,76,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,hip hop,1.8833333333333333,2010,Medium
Lil Nas X,Old Town Road,113000,False,2019,76,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,pop,1.8833333333333333,2010,Medium
Meek Mill,Going Bad (feat. Drake),180522,True,2018,78,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,hip hop,3.0087,2010,Medium
Meek Mill,Going Bad (feat. Drake),180522,True,2018,78,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,pop,3.0087,2010,Medium
Post Malone,Wow.,149546,True,2019,79,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,hip hop,2.4924333333333335,2010,Medium
Doja Cat,Juicy,202333,True,2019,57,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,pop,3.3722166666666666,2010,Medium
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),189486,True,2018,75,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,hip hop,3.1581,2010,Medium
iann dior,emotions,131213,False,2019,72,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,hip hop,2.1868833333333333,2010,Medium
iann dior,emotions,131213,False,2019,72,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,pop,2.1868833333333333,2010,Medium
Paulo Londra,Adan y Eva,256971,False,2019,72,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,hip hop,4.28285,2010,Medium
Paulo Londra,Adan y Eva,256971,False,2019,72,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,latin,4.28285,2010,Medium
Paulo Londra,Adan y Eva,256971,False,2019,72,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,Dance/Electronic,4.28285,2010,Medium
Drake,Money In The Grave (Drake ft. Rick Ross),205426,True,2019,76,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,hip hop,3.423766666666667,2010,Medium
Drake,Money In The Grave (Drake ft. Rick Ross),205426,True,2019,76,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,pop,3.423766666666667,2010,Medium
Drake,Money In The Grave (Drake ft. Rick Ross),205426,True,2019,76,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,R&B,3.423766666666667,2010,Medium
Lil Nas X,Panini,114893,False,2019,71,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,hip hop,1.9148833333333333,2010,Medium
Lil Nas X,Panini,114893,False,2019,71,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,pop,1.9148833333333333,2010,Medium
Bad Bunny,MIA (feat. Drake),210367,False,2018,77,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,latin,3.5061166666666668,2010,Medium
Polo G,Pop Out (feat. Lil Tjay),166560,True,2019,78,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,hip hop,2.776,2010,Medium
Juice WRLD,Robbery,240050,True,2019,53,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,hip hop,4.0008333333333335,2010,Medium
21 Savage,a lot,288624,True,2018,78,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,hip hop,4.8104,2010,Medium
Young Thug,The London (feat. J. Cole & Travis Scott),200106,True,2019,69,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,hip hop,3.3351,2010,Medium
Young Thug,The London (feat. J. Cole & Travis Scott),200106,True,2019,69,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,pop,3.3351,2010,Medium
Anuel AA,China,301714,False,2019,76,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,latin,5.028566666666666,2010,Medium
Camila Cabello,Liar,207038,False,2019,65,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,pop,3.450633333333333,2010,Medium
Flipp Dinero,Leave Me Alone,195637,True,2019,69,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,hip hop,3.2606166666666665,2010,Medium
Flipp Dinero,Leave Me Alone,195637,True,2019,69,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,pop,3.2606166666666665,2010,Medium
Cardi B,Money,183527,True,2018,73,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,hip hop,3.0587833333333334,2010,Medium
Cardi B,Money,183527,True,2018,73,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,pop,3.0587833333333334,2010,Medium
Ariana Grande,"break up with your girlfriend, i'm bored",190440,True,2019,76,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,pop,3.174,2010,Medium
Dave,Location (feat. Burna Boy),241293,True,2019,78,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,hip hop,4.02155,2010,Medium
Ava Max,Sweet but Psycho,187436,False,2018,7,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,pop,3.1239333333333335,2010,Low
Dua Lipa,Don't Start Now,183290,False,2019,79,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,pop,3.0548333333333333,2010,Medium
Young T & Bugsey,Strike a Pose (feat. Aitch),214203,True,2019,61,0.531,0.581,1,-5.801,1,0.101,0.0107,1.62e-05,0.101,0.591,137.776,hip hop,3.57005,2010,Medium
Calvin Harris,Giant (with Rag'n'Bone Man),229184,False,2019,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,hip hop,3.819733333333333,2010,Medium
Calvin Harris,Giant (with Rag'n'Bone Man),229184,False,2019,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,pop,3.819733333333333,2010,Medium
Calvin Harris,Giant (with Rag'n'Bone Man),229184,False,2019,73,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,Dance/Electronic,3.819733333333333,2010,Medium
Ed Sheeran,Take Me Back to London (feat. Stormzy),189733,True,2019,66,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,pop,3.1622166666666667,2010,Medium
Cardi B,Please Me,200889,True,2019,73,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,hip hop,3.34815,2010,Medium
Cardi B,Please Me,200889,True,2019,73,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,pop,3.34815,2010,Medium
Stormzy,Vossi Bop,196266,True,2019,64,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,hip hop,3.2711,2010,Medium
Stormzy,Vossi Bop,196266,True,2019,64,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,Dance/Electronic,3.2711,2010,Medium
Tones And I,Dance Monkey,209438,False,2019,78,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,pop,3.4906333333333333,2010,Medium
Ariana Grande,boyfriend (with Social House),186106,True,2019,77,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,pop,3.101766666666667,2010,Medium
Bad Bunny,Callaita,250533,True,2019,81,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,latin,4.17555,2010,High
Ava Max,So Am I,183026,False,2019,4,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,pop,3.0504333333333333,2010,Low
Pedro Capó,Calma - Remix,238200,False,2018,74,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,pop,3.97,2010,Medium
Pedro Capó,Calma - Remix,238200,False,2018,74,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,latin,3.97,2010,Medium
J. Cole,MIDDLE CHILD,213593,True,2019,80,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,hip hop,3.5598833333333335,2010,High
Lunay,Soltera - Remix,266086,False,2019,70,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,pop,4.4347666666666665,2010,Medium
Lunay,Soltera - Remix,266086,False,2019,70,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,latin,4.4347666666666665,2010,Medium
Khalid,Better,229412,False,2018,70,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,pop,3.8235333333333332,2010,Medium
Khalid,Better,229412,False,2018,70,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,R&B,3.8235333333333332,2010,Medium
Blueface,Thotiana,129264,True,2018,1,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,hip hop,2.1544,2010,Low
DaBaby,Suge,163320,True,2019,72,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,hip hop,2.722,2010,Medium
AJ Tracey,Ladbroke Grove,190537,False,2019,69,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986,hip hop,3.1756166666666665,2010,Medium
AJ Tracey,Ladbroke Grove,190537,False,2019,69,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986,Dance/Electronic,3.1756166666666665,2010,Medium
Billie Eilish,bury a friend,193143,False,2019,75,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,pop,3.21905,2010,Medium
Billie Eilish,bury a friend,193143,False,2019,75,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,Dance/Electronic,3.21905,2010,Medium
BTS,Boy With Luv (feat. Halsey),229773,False,2019,35,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,pop,3.82955,2010,Low
Wiley,Boasty (feat. Idris Elba),177185,True,2019,64,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,hip hop,2.9530833333333333,2010,Medium
Wiley,Boasty (feat. Idris Elba),177185,True,2019,64,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,Dance/Electronic,2.9530833333333333,2010,Medium
Jonas Brothers,Only Human,183000,False,2019,71,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,pop,3.05,2010,Medium
5 Seconds of Summer,Easier,157492,False,2019,1,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,pop,2.6248666666666667,2010,Low
Avicii,SOS (feat. Aloe Blacc),157202,False,2019,71,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,pop,2.620033333333333,2010,Medium
Avicii,SOS (feat. Aloe Blacc),157202,False,2019,71,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,Dance/Electronic,2.620033333333333,2010,Medium
"Tyler, The Creator",EARFQUAKE,190066,True,2019,80,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,hip hop,3.1677666666666666,2010,High
Ashley O,On A Roll,154447,False,2019,57,0.736,0.81,5,-6.354,1,0.0906,0.077,0.0,0.0523,0.387,125.011,pop,2.574116666666667,2010,Medium
Dominic Fike,3 Nights,177666,False,2018,78,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,rock,2.9611,2010,Medium
Dominic Fike,3 Nights,177666,False,2018,78,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,pop,2.9611,2010,Medium
Sigala,Wish You Well,205653,False,2019,64,0.669,0.895,5,-3.787,0,0.0575,0.128,0.0,0.297,0.576,124.975,pop,3.42755,2010,Medium
Sigala,Wish You Well,205653,False,2019,64,0.669,0.895,5,-3.787,0,0.0575,0.128,0.0,0.297,0.576,124.975,Dance/Electronic,3.42755,2010,Medium
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427,True,2019,69,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,hip hop,3.3237833333333335,2010,Medium
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427,True,2019,69,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,pop,3.3237833333333335,2010,Medium
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),199427,True,2019,69,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,R&B,3.3237833333333335,2010,Medium
Anuel AA,Secreto,258800,False,2019,75,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,latin,4.3133333333333335,2010,Medium
Sam Feldt,Post Malone (feat. RANI),174444,False,2019,69,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,pop,2.9074,2010,Medium
Sam Feldt,Post Malone (feat. RANI),174444,False,2019,69,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,Dance/Electronic,2.9074,2010,Medium
Kehlani,Nights Like This (feat. Ty Dolla $ign),201787,True,2019,74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,hip hop,3.3631166666666665,2010,Medium
Kehlani,Nights Like This (feat. Ty Dolla $ign),201787,True,2019,74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,pop,3.3631166666666665,2010,Medium
Kehlani,Nights Like This (feat. Ty Dolla $ign),201787,True,2019,74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,R&B,3.3631166666666665,2010,Medium
Sech,Otro Trago,225933,True,2019,71,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044,latin,3.76555,2010,Medium
Post Malone,Better Now,231266,True,2018,80,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,hip hop,3.854433333333333,2010,High
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),206186,True,2019,64,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,pop,3.4364333333333335,2010,Medium
Lauv,i'm so tired...,162582,False,2019,2,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,pop,2.7097,2010,Low
Lauv,i'm so tired...,162582,False,2019,2,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,Dance/Electronic,2.7097,2010,Low
iann dior,gone girl,136568,True,2019,69,0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,hip hop,2.276133333333333,2010,Medium
iann dior,gone girl,136568,True,2019,69,0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,pop,2.276133333333333,2010,Medium
Panic! At The Disco,High Hopes,190946,False,2018,80,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,rock,3.1824333333333334,2010,High
Marshmello,One Thing Right,181823,False,2019,73,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,pop,3.0303833333333334,2010,Medium
Marshmello,One Thing Right,181823,False,2019,73,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,Dance/Electronic,3.0303833333333334,2010,Medium
